stn;date;time;tre200b0;tre200bn;tre200bx;ure200b0;rre150b0;sre000b0;gre000b0;dkl010b0;fu3010b0;fu3010b1;prestab0
WAE;08/08/2014;23:00;19.6;19.2;20.2;84.6;0.0;0;0;174;5.0;16.6;954.9
WAE;09/08/2014;00:00;18.6;18.1;19.1;85.5;0.0;0;0;217;3.2;10.1;954.6
WAE;09/08/2014;01:00;19.2;18.7;20.2;79.0;0.6;0;0;273;13.7;45.4;955.4
WAE;09/08/2014;02:00;19.1;18.8;19.5;78.1;0.4;0;0;245;19.1;43.9;957.3
WAE;09/08/2014;03:00;19.2;18.6;19.7;76.8;0.0;0;0;198;6.8;20.2;957.0
WAE;09/08/2014;04:00;18.4;18.1;18.8;81.6;0.0;0;0;191;3.2;11.5;957.1
WAE;09/08/2014;05:00;18.4;17.8;19.1;83.2;0.0;0;9;153;2.5;12.6;957.3
WAE;09/08/2014;06:00;19.3;18.9;19.7;74.4;0.0;0;27;198;3.6;13.0;957.5
WAE;09/08/2014;07:00;19.5;19.2;19.5;74.0;0.0;0;87;227;7.9;19.4;958.1
WAE;09/08/2014;08:00;19.6;19.3;19.7;74.6;0.0;0;102;276;4.0;13.7;958.7
WAE;09/08/2014;09:00;20.2;19.6;20.8;73.1;0.0;0;278;279;7.6;18.0;959.4
WAE;09/08/2014;10:00;21.2;20.8;21.7;71.4;0.0;5;435;27;5.4;11.2;959.9
WAE;09/08/2014;11:00;21.8;21.5;21.9;70.5;0.0;17;514;90;7.9;15.5;960.1
WAE;09/08/2014;12:00;22.9;21.9;24.0;66.2;0.0;38;752;108;7.6;25.6;959.8
WAE;09/08/2014;13:00;23.2;22.4;24.0;64.7;0.0;31;591;83;8.6;25.2;959.7
WAE;09/08/2014;14:00;23.8;23.4;24.5;60.2;0.0;55;784;51;5.8;11.5;959.4
WAE;09/08/2014;15:00;23.9;23.3;24.3;60.6;0.0;60;671;45;5.8;11.9;959.0
WAE;09/08/2014;16:00;23.9;23.5;24.2;62.2;0.0;60;503;45;3.2;9.4;958.6
WAE;09/08/2014;17:00;23.8;22.8;24.3;64.4;0.0;53;290;37;2.2;7.2;958.1
WAE;09/08/2014;18:00;23.0;22.4;23.6;68.1;0.0;14;100;360;0.4;6.1;957.7
WAE;09/08/2014;19:00;21.8;21.1;22.7;73.5;0.0;15;21;135;0.7;5.8;957.4
WAE;09/08/2014;20:00;20.5;20.2;21.0;79.4;0.0;0;0;135;2.2;8.3;957.7
WAE;09/08/2014;21:00;20.2;19.3;20.8;78.1;0.0;0;0;112;4.3;14.0;957.2
WAE;09/08/2014;22:00;19.6;19.1;20.5;78.5;0.0;0;0;158;4.7;13.3;956.6
WAE;09/08/2014;23:00;20.1;19.5;20.8;79.3;0.0;0;0;252;12.2;41.8;957.1
WAE;10/08/2014;00:00;19.8;19.6;20.1;80.8;0.0;0;0;266;9.4;28.1;957.5
WAE;10/08/2014;01:00;19.3;19.2;19.4;85.9;0.0;0;0;175;8.6;21.6;957.8
WAE;10/08/2014;02:00;19.2;19.0;19.3;86.1;0.0;0;0;156;7.9;13.7;957.2
WAE;10/08/2014;03:00;19.0;18.1;19.3;87.9;0.0;0;0;99;5.4;11.9;956.7
WAE;10/08/2014;04:00;17.9;17.8;18.0;93.0;0.0;0;0;180;1.1;4.7;956.3
WAE;10/08/2014;05:00;17.9;17.3;18.4;92.7;0.0;0;8;240;3.2;9.7;956.4
WAE;10/08/2014;06:00;18.6;18.4;18.7;90.6;0.0;0;53;284;6.5;17.3;956.8
WAE;10/08/2014;07:00;19.1;18.5;19.4;89.7;0.0;6;106;243;1.8;7.9;957.1
WAE;10/08/2014;08:00;19.7;19.2;20.3;88.5;0.0;1;198;76;3.2;11.9;957.6
WAE;10/08/2014;09:00;20.5;19.9;20.9;85.1;0.0;12;325;97;12.6;27.0;957.1
WAE;10/08/2014;10:00;22.0;20.7;22.6;78.1;0.0;24;549;99;7.6;17.3;956.3
WAE;10/08/2014;11:00;23.8;22.4;24.3;62.8;0.0;45;686;103;4.0;11.9;955.7
WAE;10/08/2014;12:00;24.7;23.9;25.5;59.9;0.0;45;710;18;2.5;7.6;955.0
WAE;10/08/2014;13:00;25.5;25.0;26.2;56.8;0.0;44;645;27;1.8;8.3;954.5
WAE;10/08/2014;14:00;26.3;25.7;27.3;57.7;0.0;60;693;0;0.0;0.4;954.0
WAE;10/08/2014;15:00;27.6;27.4;27.8;54.2;0.0;60;636;63;2.5;9.0;953.3
WAE;10/08/2014;16:00;27.1;26.4;27.6;57.0;0.0;43;390;315;0.7;10.8;952.8
WAE;10/08/2014;17:00;26.5;25.4;27.0;62.2;0.0;0;101;289;9.0;18.7;952.9
WAE;10/08/2014;18:00;23.3;22.1;25.0;85.6;1.9;0;23;258;9.0;24.5;953.8
WAE;10/08/2014;19:00;21.9;21.6;22.3;90.0;0.9;0;2;193;8.6;32.4;954.2
WAE;10/08/2014;20:00;21.0;20.5;21.4;93.3;0.1;0;0;138;6.1;16.6;954.7
WAE;10/08/2014;21:00;20.8;20.6;21.0;89.6;0.0;0;0;-;7.2;-;955.1
WAE;10/08/2014;22:00;19.1;18.7;20.2;90.6;17.3;0;0;-;7.6;-;957.1
WAE;10/08/2014;23:00;18.6;18.2;18.9;93.0;4.1;0;0;-;9.0;-;957.5
WAE;11/08/2014;00:00;18.5;18.4;18.8;95.6;3.6;0;0;-;8.6;-;957.8
WAE;11/08/2014;01:00;18.4;18.1;18.6;97.1;5.9;0;0;-;-;-;957.7
WAE;11/08/2014;02:00;18.3;18.0;18.5;97.7;9.4;0;0;-;-;-;957.5
WAE;11/08/2014;03:00;18.0;18.0;18.1;97.3;4.1;0;0;-;-;-;958.1
WAE;11/08/2014;04:00;17.9;17.6;18.0;97.1;0.4;0;0;-;-;-;958.6
WAE;11/08/2014;05:00;17.6;17.5;17.8;96.4;0.2;0;-;-;-;-;958.6
WAE;11/08/2014;06:00;17.7;17.5;17.8;95.2;0.0;0;-;-;-;-;958.3
WAE;11/08/2014;07:00;17.6;17.3;17.8;93.6;0.0;0;-;-;-;-;958.4
WAE;11/08/2014;08:00;17.8;17.5;18.0;89.0;0.0;0;-;-;-;-;958.4
WAE;11/08/2014;09:00;17.0;15.7;18.0;89.6;8.5;0;-;-;-;-;959.1
WAE;11/08/2014;10:00;15.9;15.6;16.1;93.9;3.3;0;-;-;-;-;960.0
WAE;11/08/2014;11:00;16.6;16.4;16.9;91.8;0.9;0;-;-;-;-;960.3
WAE;11/08/2014;12:00;16.5;16.2;16.6;95.2;1.1;0;-;-;-;-;960.5
WAE;11/08/2014;13:00;16.0;15.9;16.1;91.1;1.5;0;-;-;-;-;960.6
WAE;11/08/2014;14:00;16.0;15.6;16.2;87.8;0.1;0;-;-;-;-;960.8
WAE;11/08/2014;15:00;16.3;16.2;16.4;84.5;0.0;0;-;-;-;-;961.0
WAE;11/08/2014;16:00;16.0;15.5;16.3;84.9;0.2;0;-;-;-;-;961.0
WAE;11/08/2014;17:00;15.3;15.1;15.4;89.6;0.4;0;-;-;-;-;961.0
WAE;11/08/2014;18:00;15.1;14.9;15.3;91.5;0.1;0;-;-;-;-;961.0
WAE;11/08/2014;19:00;15.3;15.2;15.4;90.0;0.0;0;0;-;-;-;961.3
WAE;11/08/2014;20:00;15.2;14.8;15.6;91.8;0.0;0;0;-;-;-;961.6
WAE;11/08/2014;21:00;15.2;15.0;15.6;92.3;0.0;0;0;-;-;-;962.0
WAE;11/08/2014;22:00;15.1;14.8;15.3;84.9;0.0;0;0;-;-;-;962.0
WAE;11/08/2014;23:00;14.5;14.3;14.7;86.7;0.0;0;0;-;-;-;961.9
WAE;12/08/2014;00:00;14.4;14.1;14.9;83.9;0.0;0;0;-;-;-;961.7
WAE;12/08/2014;01:00;14.2;13.9;14.3;83.7;0.0;0;0;-;-;-;961.4
WAE;12/08/2014;02:00;14.0;13.9;14.2;87.1;0.0;0;0;-;-;-;961.1
WAE;12/08/2014;03:00;13.9;13.6;14.2;86.0;0.0;0;0;-;-;-;960.9
WAE;12/08/2014;04:00;14.1;13.7;14.4;82.1;0.0;0;0;-;-;-;960.6
WAE;12/08/2014;05:00;13.8;13.5;14.0;81.9;0.0;0;10;-;-;-;960.5
WAE;12/08/2014;06:00;14.5;14.0;14.8;78.8;0.0;0;64;-;-;-;960.7
WAE;12/08/2014;07:00;15.3;15.0;15.5;78.6;0.0;0;105;-;-;-;960.8
WAE;12/08/2014;08:00;16.7;16.0;17.3;70.1;0.0;3;357;-;-;-;960.7
WAE;12/08/2014;09:00;17.7;17.3;18.4;70.6;0.0;34;649;82;11.2;16.2;960.5
WAE;12/08/2014;10:00;18.9;18.0;19.6;60.8;0.0;54;858;77;9.4;16.6;960.3
WAE;12/08/2014;11:00;19.7;19.4;20.8;56.8;0.0;60;854;67;7.9;15.1;959.9
WAE;12/08/2014;12:00;20.7;20.2;20.9;53.8;0.0;60;821;56;7.6;15.5;959.3
WAE;12/08/2014;13:00;20.5;20.4;20.7;52.2;0.0;50;645;52;4.3;11.5;958.8
WAE;12/08/2014;14:00;20.7;20.1;21.1;50.8;0.0;46;608;22;3.6;11.9;958.1
WAE;12/08/2014;15:00;20.9;20.4;21.5;49.4;0.0;50;529;23;5.8;14.0;957.6
WAE;12/08/2014;16:00;20.8;20.4;21.0;52.8;0.0;36;317;23;5.4;10.4;957.0
WAE;12/08/2014;17:00;20.1;19.8;20.6;55.3;0.0;0;92;309;2.9;9.0;956.8
WAE;12/08/2014;18:00;19.5;19.1;19.7;63.8;0.0;0;17;217;4.0;9.4;956.8
WAE;12/08/2014;19:00;18.6;18.2;19.1;68.6;0.0;0;3;214;8.3;11.9;956.3
WAE;12/08/2014;20:00;18.2;18.1;18.5;69.0;0.0;0;0;237;6.5;12.2;956.7
WAE;12/08/2014;21:00;17.9;17.5;18.3;72.0;0.0;0;0;259;4.3;9.0;956.7
WAE;12/08/2014;22:00;17.1;16.9;17.4;76.1;0.0;0;0;229;4.3;7.9;956.4
WAE;12/08/2014;23:00;16.0;15.5;16.2;81.6;0.0;0;0;180;3.2;10.1;955.9
WAE;13/08/2014;00:00;16.0;15.8;16.1;79.3;0.0;0;0;166;9.0;12.6;955.1
WAE;13/08/2014;01:00;16.1;15.8;16.4;76.9;0.0;0;0;168;5.8;11.9;954.4
WAE;13/08/2014;02:00;16.0;15.8;16.1;79.5;0.0;0;0;160;5.8;11.2;953.7
WAE;13/08/2014;03:00;15.7;15.3;15.9;83.3;0.0;0;0;160;5.4;10.4;952.8
WAE;13/08/2014;04:00;15.4;15.0;15.6;87.9;0.0;0;0;169;2.2;6.5;951.8
WAE;13/08/2014;05:00;15.4;15.2;15.5;87.8;0.0;0;2;191;6.1;10.4;951.2
WAE;13/08/2014;06:00;15.5;15.2;15.7;88.4;0.0;0;11;230;3.6;10.1;951.2
WAE;13/08/2014;07:00;15.4;15.1;15.8;90.9;0.8;0;14;98;8.3;22.7;950.3
WAE;13/08/2014;08:00;15.0;14.9;15.1;92.7;1.2;0;24;117;6.1;16.2;949.0
WAE;13/08/2014;09:00;15.4;15.3;15.6;93.6;0.2;0;59;360;4.7;13.7;948.7
WAE;13/08/2014;10:00;15.9;15.5;16.2;90.5;0.1;0;83;265;8.3;16.6;949.4
WAE;13/08/2014;11:00;16.2;15.9;16.4;87.2;0.0;0;110;257;14.8;51.5;949.8
WAE;13/08/2014;12:00;16.4;16.1;16.8;89.8;0.4;0;120;315;0.7;5.8;950.0
WAE;13/08/2014;13:00;17.3;17.0;17.5;81.2;0.1;0;252;249;9.4;26.6;950.4
WAE;13/08/2014;14:00;15.9;15.2;16.9;79.8;0.9;0;157;264;11.5;34.9;950.7
WAE;13/08/2014;15:00;16.0;15.4;16.6;77.5;0.2;2;89;281;10.1;41.8;951.5
WAE;13/08/2014;16:00;18.3;17.9;18.6;54.3;0.0;57;537;265;29.5;77.4;951.8
WAE;13/08/2014;17:00;17.6;16.7;18.2;52.7;0.0;30;222;268;34.9;78.1;953.2
WAE;13/08/2014;18:00;16.1;15.7;16.6;54.3;0.0;2;62;277;22.7;79.2;955.2
WAE;13/08/2014;19:00;15.1;14.8;15.5;58.8;0.0;5;9;262;27.0;58.3;956.6
WAE;13/08/2014;20:00;14.5;14.4;14.7;62.0;0.0;0;0;262;19.4;42.1;957.9
WAE;13/08/2014;21:00;13.2;12.6;13.8;75.3;0.1;0;0;298;10.1;29.9;958.7
WAE;13/08/2014;22:00;13.0;12.6;13.4;74.4;0.0;0;0;243;7.9;15.5;958.7
WAE;13/08/2014;23:00;13.2;12.9;13.5;73.1;0.0;0;0;225;8.3;13.3;958.7
WAE;14/08/2014;00:00;13.6;13.3;13.8;69.3;0.0;0;0;222;14.0;20.9;958.7
WAE;14/08/2014;01:00;13.5;13.2;13.6;68.1;0.0;0;0;229;14.4;21.6;958.5
WAE;14/08/2014;02:00;13.3;13.2;13.5;68.4;0.0;0;0;227;14.0;20.9;958.6
WAE;14/08/2014;03:00;13.1;12.7;13.4;71.1;0.0;0;0;216;6.5;13.3;958.5
WAE;14/08/2014;04:00;13.1;12.9;13.3;71.4;0.0;0;0;214;4.7;9.0;958.3
WAE;14/08/2014;05:00;13.0;12.7;13.2;73.5;0.0;0;2;169;4.0;9.4;958.4
WAE;14/08/2014;06:00;13.5;13.0;13.9;71.6;0.0;0;38;219;4.7;7.2;958.4
WAE;14/08/2014;07:00;14.2;14.0;14.4;66.8;0.0;0;81;309;2.2;8.3;958.5
WAE;14/08/2014;08:00;14.8;14.5;15.2;67.8;0.0;1;229;312;5.8;10.8;958.6
WAE;14/08/2014;09:00;15.5;14.9;16.8;66.2;0.0;39;458;29;5.4;11.5;958.7
WAE;14/08/2014;10:00;16.4;15.1;17.4;63.6;0.0;39;666;72;7.6;16.2;958.8
WAE;14/08/2014;11:00;17.5;17.1;17.9;60.7;0.0;47;773;77;10.4;17.6;958.4
WAE;14/08/2014;12:00;18.3;17.4;19.6;59.6;0.0;38;683;61;7.2;14.4;958.0
WAE;14/08/2014;13:00;17.9;17.2;18.3;55.8;0.0;20;400;41;4.7;12.2;957.7
WAE;14/08/2014;14:00;18.8;18.5;19.3;52.6;0.0;20;409;285;9.4;21.6;957.4
WAE;14/08/2014;15:00;19.1;18.7;19.6;50.8;0.0;10;369;278;10.8;25.6;957.5
WAE;14/08/2014;16:00;18.7;18.3;19.1;52.9;0.0;24;291;288;11.9;23.4;957.7
WAE;14/08/2014;17:00;18.2;17.9;18.6;56.7;0.0;12;160;270;7.9;18.7;957.7
WAE;14/08/2014;18:00;17.6;16.4;18.0;62.8;0.0;16;89;303;13.7;36.4;958.1
WAE;14/08/2014;19:00;15.7;15.3;16.1;73.6;0.0;0;5;299;11.5;32.8;958.9
WAE;14/08/2014;20:00;15.6;15.3;15.8;72.6;0.0;0;0;238;3.6;8.6;959.4
WAE;14/08/2014;21:00;14.6;13.9;15.3;79.2;0.0;0;0;207;2.2;10.1;959.6
WAE;14/08/2014;22:00;14.0;13.7;14.4;80.7;0.0;0;0;90;1.1;6.8;959.7
WAE;14/08/2014;23:00;13.6;13.2;14.0;86.9;0.0;0;0;146;4.7;10.1;959.5
WAE;15/08/2014;00:00;12.4;12.1;12.9;83.4;0.0;0;0;180;3.2;6.1;959.2
WAE;15/08/2014;01:00;12.1;11.8;12.4;79.7;0.0;0;0;225;3.2;10.4;959.0
WAE;15/08/2014;02:00;11.7;11.2;11.9;83.1;0.0;0;0;153;1.4;5.4;958.7
WAE;15/08/2014;03:00;12.1;11.8;12.6;82.4;0.0;0;0;153;3.2;7.9;958.4
WAE;15/08/2014;04:00;12.7;12.4;12.9;82.2;0.0;0;0;166;1.8;8.3;958.3
WAE;15/08/2014;05:00;12.2;12.0;12.6;92.2;2.9;0;1;240;5.8;17.3;958.7
WAE;15/08/2014;06:00;12.0;11.6;12.3;90.4;5.7;0;14;254;13.3;37.8;959.3
WAE;15/08/2014;07:00;11.7;11.6;11.8;88.3;1.5;0;31;239;7.9;17.3;959.4
WAE;15/08/2014;08:00;12.2;11.8;12.5;87.6;0.0;0;65;164;3.2;8.6;959.6
WAE;15/08/2014;09:00;12.7;12.0;13.3;86.5;1.4;0;158;225;4.0;12.6;960.2
WAE;15/08/2014;10:00;13.8;13.4;14.1;81.4;0.4;0;284;232;7.2;26.3;960.2
WAE;15/08/2014;11:00;13.1;12.1;13.7;79.2;0.9;0;194;235;16.6;36.0;960.3
WAE;15/08/2014;12:00;14.1;11.9;16.4;73.6;0.5;28;514;218;16.6;36.4;960.0
WAE;15/08/2014;13:00;16.4;16.0;16.7;58.5;0.0;48;797;247;18.4;39.6;959.8
WAE;15/08/2014;14:00;16.5;16.1;16.9;58.6;0.0;10;342;258;13.0;31.0;959.8
WAE;15/08/2014;15:00;14.3;12.2;16.6;74.3;4.2;0;116;293;14.8;38.9;960.0
WAE;15/08/2014;16:00;12.9;12.2;13.5;86.6;2.1;16;231;252;10.1;34.9;960.7
WAE;15/08/2014;17:00;12.3;11.5;13.2;86.1;4.5;0;37;236;11.9;32.8;960.9
WAE;15/08/2014;18:00;12.5;12.2;12.8;85.9;0.2;4;80;211;12.6;21.6;961.2
WAE;15/08/2014;19:00;12.4;12.0;12.8;90.5;0.8;0;4;201;3.2;10.4;961.6
WAE;15/08/2014;20:00;11.7;11.4;12.2;92.8;0.0;0;0;270;4.3;12.6;961.9
WAE;15/08/2014;21:00;11.9;11.1;12.3;85.7;1.2;0;0;253;16.6;40.7;962.7
WAE;15/08/2014;22:00;11.5;11.3;11.7;86.5;0.2;0;0;219;13.7;25.2;962.7
WAE;15/08/2014;23:00;12.0;11.8;12.2;82.9;0.1;0;0;234;11.2;29.2;962.9
WAE;16/08/2014;00:00;11.7;11.5;12.1;87.5;0.4;0;0;224;15.1;30.6;963.0
WAE;16/08/2014;01:00;12.0;11.7;12.1;82.3;0.0;0;0;250;6.5;20.5;963.0
WAE;16/08/2014;02:00;11.6;11.3;12.0;86.9;0.0;0;0;270;5.8;19.4;963.2
WAE;16/08/2014;03:00;12.0;11.7;12.2;81.0;0.1;0;0;243;12.2;23.0;963.1
WAE;16/08/2014;04:00;12.1;11.9;12.2;82.0;0.0;0;0;239;15.5;24.5;963.4
WAE;16/08/2014;05:00;12.0;11.9;12.2;83.0;0.0;0;1;243;8.6;18.7;963.6
WAE;16/08/2014;06:00;11.7;11.6;11.9;89.8;0.1;0;15;239;2.5;6.8;963.9
WAE;16/08/2014;07:00;12.4;11.9;12.9;87.0;0.1;0;68;230;2.9;13.7;964.2
WAE;16/08/2014;08:00;12.8;12.6;13.1;84.4;0.6;0;124;256;2.5;13.7;964.6
WAE;16/08/2014;09:00;11.9;11.6;12.2;87.0;1.8;0;98;236;10.8;27.4;965.1
WAE;16/08/2014;10:00;13.1;12.2;13.9;82.4;0.0;0;199;242;7.6;18.4;965.4
WAE;16/08/2014;11:00;13.7;13.4;14.0;81.0;0.4;0;286;235;8.6;25.6;965.4
WAE;16/08/2014;12:00;14.0;13.0;14.7;82.3;1.2;5;321;195;10.8;31.0;965.3
WAE;16/08/2014;13:00;15.2;14.0;15.9;76.7;0.1;49;716;243;7.9;24.8;965.0
WAE;16/08/2014;14:00;14.0;13.1;15.0;82.8;0.6;10;194;263;13.3;31.3;965.3
WAE;16/08/2014;15:00;14.9;14.5;15.4;74.8;0.0;10;322;216;13.0;35.3;965.1
WAE;16/08/2014;16:00;15.5;15.0;15.9;67.3;0.0;34;384;198;10.1;27.7;965.2
WAE;16/08/2014;17:00;15.0;14.8;15.1;74.9;0.0;17;165;90;3.2;10.1;965.1
WAE;16/08/2014;18:00;14.4;13.5;14.9;78.2;0.0;0;44;204;5.8;25.9;965.4
WAE;16/08/2014;19:00;13.5;13.1;13.8;71.2;0.0;0;9;217;14.8;32.0;965.3
WAE;16/08/2014;20:00;12.1;11.2;13.0;80.2;0.0;0;0;194;3.6;8.3;965.7
WAE;16/08/2014;21:00;11.2;10.5;11.7;82.3;0.0;0;0;174;5.4;12.6;965.8
WAE;16/08/2014;22:00;10.6;10.2;10.9;87.8;0.0;0;0;288;1.1;5.0;965.9
WAE;16/08/2014;23:00;10.1;9.9;10.4;88.4;0.0;0;0;250;4.7;7.9;965.6
WAE;17/08/2014;00:00;9.8;9.7;9.9;88.3;0.0;0;0;167;4.3;10.1;965.2
WAE;17/08/2014;01:00;9.4;9.0;9.7;89.9;0.0;0;0;180;5.4;13.3;964.9
WAE;17/08/2014;02:00;9.5;9.3;9.7;88.5;0.0;0;0;262;5.8;11.9;964.5
WAE;17/08/2014;03:00;9.1;8.8;9.5;89.5;0.0;0;0;227;6.8;11.5;964.1
WAE;17/08/2014;04:00;8.7;8.1;9.0;90.0;0.0;0;0;168;5.8;14.0;963.7
WAE;17/08/2014;05:00;9.1;8.8;9.3;87.6;0.0;21;12;180;6.1;11.2;963.4
WAE;17/08/2014;06:00;10.9;9.8;11.8;81.1;0.0;60;125;130;3.2;7.6;963.5
WAE;17/08/2014;07:00;12.6;12.4;12.8;80.6;0.0;60;300;81;5.0;12.2;963.4
WAE;17/08/2014;08:00;13.5;13.0;14.1;79.3;0.0;60;482;74;7.9;13.0;963.2
WAE;17/08/2014;09:00;14.2;13.4;14.9;75.4;0.0;60;642;74;6.8;11.9;963.0
WAE;17/08/2014;10:00;15.9;15.1;16.8;66.2;0.0;60;768;67;4.7;9.0;962.5
WAE;17/08/2014;11:00;17.4;16.6;17.9;61.4;0.0;60;835;61;4.7;10.8;961.8
WAE;17/08/2014;12:00;18.3;17.4;19.4;58.6;0.0;60;868;50;6.1;11.9;961.0
WAE;17/08/2014;13:00;19.3;18.6;20.1;54.5;0.0;60;834;48;5.4;11.5;960.1
WAE;17/08/2014;14:00;20.2;19.7;20.5;53.6;0.0;56;689;317;7.9;20.9;959.4
WAE;17/08/2014;15:00;20.9;20.6;21.0;48.1;0.0;60;574;277;10.4;22.7;958.8
WAE;17/08/2014;16:00;20.5;20.1;21.0;46.1;0.0;43;342;275;8.6;20.2;958.5
WAE;17/08/2014;17:00;19.6;18.7;20.2;53.3;0.0;4;164;281;8.6;18.4;958.3
WAE;17/08/2014;18:00;18.5;17.8;18.8;61.7;0.0;24;98;302;8.3;17.3;958.3
WAE;17/08/2014;19:00;16.4;15.7;17.2;72.5;0.0;0;10;270;5.8;8.6;958.0
WAE;17/08/2014;20:00;15.1;14.7;15.7;78.1;0.0;0;0;239;6.5;10.4;958.3
WAE;17/08/2014;21:00;14.3;13.7;14.7;81.0;0.0;0;0;230;6.1;11.2;958.3
WAE;17/08/2014;22:00;13.7;13.5;14.0;82.7;0.0;0;0;246;4.0;6.5;958.4
WAE;17/08/2014;23:00;13.0;12.4;13.4;85.3;0.0;0;0;204;4.0;9.4;958.2
WAE;18/08/2014;00:00;12.6;12.3;13.0;86.0;0.0;0;0;194;1.8;6.8;958.0
WAE;18/08/2014;01:00;12.5;12.1;12.8;88.4;0.0;0;0;149;4.3;7.6;957.6
WAE;18/08/2014;02:00;12.1;11.6;12.3;92.1;0.0;0;0;156;3.2;6.5;957.1
WAE;18/08/2014;03:00;11.8;11.4;12.0;90.4;0.0;0;0;149;2.2;6.5;956.6
WAE;18/08/2014;04:00;11.8;11.1;12.4;89.1;0.0;0;0;150;3.2;7.6;956.4
WAE;18/08/2014;05:00;11.8;11.6;12.0;87.4;0.0;1;8;180;0.4;3.6;956.6
WAE;18/08/2014;06:00;14.2;12.7;15.3;83.6;0.0;58;161;180;1.4;5.4;957.0
WAE;18/08/2014;07:00;15.7;15.2;16.2;79.2;0.0;59;274;114;4.3;12.2;956.9
WAE;18/08/2014;08:00;16.3;16.0;16.9;76.9;0.0;60;473;80;8.3;14.8;956.7
WAE;18/08/2014;09:00;18.3;17.4;18.8;63.6;0.0;43;509;273;10.4;32.4;956.5
WAE;18/08/2014;10:00;19.3;18.5;20.0;60.4;0.0;54;611;251;14.0;33.1;956.4
WAE;18/08/2014;11:00;20.5;20.0;20.9;56.6;0.0;51;917;276;18.7;35.6;956.0
WAE;18/08/2014;12:00;20.4;20.0;20.7;56.3;0.0;9;501;268;13.3;30.2;955.6
WAE;18/08/2014;13:00;21.9;20.8;22.7;52.3;0.0;56;930;238;13.0;29.5;955.3
WAE;18/08/2014;14:00;21.8;21.3;22.4;52.7;0.0;37;498;272;11.2;26.6;955.0
WAE;18/08/2014;15:00;22.3;21.8;22.8;51.3;0.0;46;536;270;7.2;22.7;955.0
WAE;18/08/2014;16:00;20.8;19.8;21.9;56.2;0.0;7;187;304;15.5;36.4;955.1
WAE;18/08/2014;17:00;19.3;19.0;19.6;58.9;0.0;14;184;312;21.2;37.1;955.7
WAE;18/08/2014;18:00;18.4;18.0;19.1;59.4;0.0;29;103;308;15.8;28.8;956.3
WAE;18/08/2014;19:00;17.6;17.0;18.0;61.4;0.0;0;6;306;8.3;18.0;956.9
WAE;18/08/2014;20:00;16.7;15.9;16.9;65.5;0.0;0;0;301;4.7;8.6;957.2
WAE;18/08/2014;21:00;15.8;15.0;16.4;71.8;0.0;0;0;243;2.5;8.6;957.1
WAE;18/08/2014;22:00;14.3;14.1;14.9;78.6;0.0;0;0;151;4.0;7.9;956.9
WAE;18/08/2014;23:00;14.6;14.2;14.8;75.9;0.0;0;0;171;6.5;10.4;956.6
WAE;19/08/2014;00:00;14.3;13.9;14.7;77.1;0.0;0;0;171;6.8;12.6;956.1
WAE;19/08/2014;01:00;14.5;14.4;14.7;79.0;0.0;0;0;225;3.6;10.8;955.8
WAE;19/08/2014;02:00;13.7;13.5;13.9;87.1;0.5;0;0;298;7.6;18.4;955.5
WAE;19/08/2014;03:00;13.1;12.9;13.4;93.5;2.4;0;0;221;4.7;14.0;955.9
WAE;19/08/2014;04:00;12.9;12.7;13.1;94.2;1.1;0;0;194;4.7;9.4;956.1
WAE;19/08/2014;05:00;13.0;12.7;13.2;93.3;0.5;0;1;221;4.7;11.2;956.5
WAE;19/08/2014;06:00;13.2;13.0;13.5;92.4;0.1;0;20;215;6.1;16.9;957.1
WAE;19/08/2014;07:00;13.9;13.3;14.5;90.2;0.0;6;129;90;1.8;8.3;957.0
WAE;19/08/2014;08:00;15.0;14.8;15.4;86.1;0.0;17;278;84;7.2;16.2;956.9
WAE;19/08/2014;09:00;15.1;15.0;15.2;86.8;0.0;0;169;69;3.2;6.8;957.4
WAE;19/08/2014;10:00;16.2;15.2;16.9;82.1;0.0;17;404;49;3.6;8.3;957.7
WAE;19/08/2014;11:00;17.6;16.5;18.7;68.5;0.0;23;490;266;7.2;19.1;957.6
WAE;19/08/2014;12:00;18.5;18.1;18.8;64.0;0.0;12;465;281;7.9;19.8;957.3
WAE;19/08/2014;13:00;19.1;18.5;19.6;60.0;0.0;16;480;259;6.8;15.8;957.1
WAE;19/08/2014;14:00;19.5;18.7;20.5;59.4;0.0;35;615;288;11.2;25.2;957.0
WAE;19/08/2014;15:00;18.9;18.4;19.1;62.9;0.0;14;282;318;6.1;16.2;957.1
WAE;19/08/2014;16:00;18.5;18.3;18.6;59.0;0.0;0;112;321;9.7;20.9;957.4
WAE;19/08/2014;17:00;18.2;17.9;18.4;58.6;0.0;0;76;302;7.6;18.7;957.6
WAE;19/08/2014;18:00;17.6;17.4;17.9;62.3;0.0;0;20;270;6.1;9.7;958.0
WAE;19/08/2014;19:00;17.2;17.1;17.4;60.0;0.0;0;1;288;7.2;14.8;958.6
WAE;19/08/2014;20:00;16.9;16.7;17.2;56.0;0.0;0;0;295;8.6;16.2;959.1
WAE;19/08/2014;21:00;16.1;15.8;16.4;65.2;0.0;0;0;239;4.7;9.0;959.5
WAE;19/08/2014;22:00;15.5;15.2;15.8;71.0;0.0;0;0;225;3.6;7.2;959.8
WAE;19/08/2014;23:00;15.5;15.3;15.6;69.1;0.0;0;0;234;5.0;7.9;959.8
